search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Cybianthus agostinianus,b16a5838-49c1-4fd8-b379-a2ba33ce23d3,http://n2t.net/ark:/65665/394e6e50d-888f-462d-8618-e823c5e476f2,us 2862741,primulaceae,cybianthus,cybianthus agostinianus,venezuela,amazonas,-65.7614,3.85944,1950-12-06,"b. maguire, r. s. cowan & j. j. wurdack",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1950
Cybianthus cuspidatus,2733d4df-0985-404c-8713-697e1bd64520,http://n2t.net/ark:/65665/322478969-4414-4e46-b4ba-f9fc6db71536,us 3486772,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,trujillo,-70.1936,9.20611,2005-08-17,"b. g. stergios, l. j. dorr & r. caracas",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2005
Cybianthus cuspidatus,2e591617-fdf7-416f-ad4a-c29a49a8462d,http://n2t.net/ark:/65665/3b3ae3cf3-c61f-4fd1-9180-6fe2b726f833,us 3120729,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,portuguesa,-70.1,9.3,1985-10-24,"h. van der werff, b. g. stergios, r. rivero, f. j. ortega & g. a. aymard",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Cybianthus cuspidatus,391e69fa-e41d-492f-9836-b85f047a9b0d,http://n2t.net/ark:/65665/3de18837e-157a-432b-b1ff-ddf7034ecfa9,us 3395363,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,portuguesa,-70.0708,9.3172,1999-03-17,"n. l. cuello, c. oráa & a. milla",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Cybianthus cuspidatus,3b1b5596-18dd-4603-b52a-0d384503fdb1,http://n2t.net/ark:/65665/35adf045e-583d-4cfc-8887-94051cca3267,us 2109509,primulaceae,cybianthus,cybianthus cuspidatus,colombia,NA,-76.23,2.33,1944-11-26,f. r. fosberg,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1944
Cybianthus cuspidatus,3f79a383-7133-4fa0-a4de-43fca5d6568f,http://n2t.net/ark:/65665/3cd67d8ef-dad3-4ac6-a16f-9a57431c6e9c,us 3140971,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,lara,-70.05,9.83,1988-06-11,"l. j. dorr, l. c. barnett & r. rivero",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Cybianthus cuspidatus,5ce65c79-7c49-45fa-a2ee-ef09956ebdc6,http://n2t.net/ark:/65665/3e9b12f36-461d-4fb7-81de-f57fc995fc81,us 3392113,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,portuguesa,-70.0708,9.3217,1999-07-08,l. j. dorr & s. yustiz,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Cybianthus cuspidatus,797ef0f8-34b3-4d81-aeae-90ab23afe28c,http://n2t.net/ark:/65665/39d34fd1a-9d89-44c3-8629-03c8e7e473e4,us 3141015,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,barinas,-70.77,8.52,1988-06-27,"l. j. dorr, l. c. barnett & m. guerrero",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Cybianthus cuspidatus,8b5712ba-a209-4b66-9e74-a89bec1e1f42,http://n2t.net/ark:/65665/375ea4552-08a4-4346-8aab-843f279c0b32,us 3449568,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,trujillo,-70.2083,9.25,2003-09-21,"b. g. stergios, l. j. dorr, k. wurdack & s. m. niño",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2003
Cybianthus cuspidatus,8b9ca4ee-ee96-44ed-9981-e04968b3150a,http://n2t.net/ark:/65665/3e048e408-1aab-4f93-ba83-680cfc0bcbda,us 3320812,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,trujillo,-70.1669,9.2256,1995-12-13,"n. l. cuello, c. oráa, a. gonzáles & e. cavallaro",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Cybianthus cuspidatus,8c9da753-14b4-4015-a1a0-841e8ab57436,http://n2t.net/ark:/65665/3c869dce4-74d1-4dc0-a558-70a486bdcebd,us 3320798,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,trujillo,-70.1642,9.2125,1996-01-03,"n. l. cuello, r. gonzález, c. oráa & a. gonzáles",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1996
Cybianthus cuspidatus,944c4a24-72ab-4d92-a232-ee6c610eae38,http://n2t.net/ark:/65665/3482bd473-a783-418b-86ea-19253ab2e9b7,us 3392341,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,portuguesa,-70.0494,9.27092,1999-07-20,n. l. cuello & e. cuello,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Cybianthus cuspidatus,af28c996-8547-49b9-91f9-0d4b5129b946,http://n2t.net/ark:/65665/3d0ba0057-3113-48d6-98ef-a40e279f559d,us 3395362,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,portuguesa,-70.0736,9.3175,1999-04-26,"n. l. cuello, a. licata, r. gonzález & p. tovar",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Cybianthus cuspidatus,b2b4ff1d-56e6-4f95-b9e8-069ca9f78b7a,http://n2t.net/ark:/65665/3ef62081a-d372-4417-bd9f-38ea6f1cce3c,us 3140998,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,lara,-70.05,9.83,1988-06-11,"l. j. dorr, l. c. barnett & r. rivero",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Cybianthus cuspidatus,cb25d0d3-8329-4c84-9b53-c59b1454cf18,http://n2t.net/ark:/65665/3c6d3d8ee-c04d-4b01-b430-cb5d68eb2704,us 3317329,primulaceae,cybianthus,cybianthus cuspidatus,venezuela,trujillo,-70.2,9.2167,1995-07-15,"l. j. dorr, l. c. barnett & j. rivero",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Cybianthus nevadensis,c1eaf9f2-34c8-4ecc-9dee-374198fde2ae,http://n2t.net/ark:/65665/38b7414e2-be31-4a7c-a238-7e6f16341366,us 3294880,primulaceae,cybianthus,cybianthus nevadensis,venezuela,tachira,-72.05,7.93,1984-04-13,j. luteyn & m. l. lebrón-luteyn,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Cybianthus sipapoensis,9694240e-afc5-4e4d-8bca-342db1540a69,http://n2t.net/ark:/65665/3069b6af1-cf0c-4e2c-b748-d1292074f5eb,us 3315112,primulaceae,cybianthus,cybianthus sipapoensis,venezuela,amazonas,-67.4486,5.07731,1949-01-06,b. maguire & l. politi,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1949
Cybianthus steyermarkianus,27e5ce12-0d9e-443d-b017-7d566d206243,http://n2t.net/ark:/65665/37d2ba494-08ac-49c0-8f52-259e792dfc44,us 3245290,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62.15,5.26,1985-02-11,"o. huber, t. t. ahti & o. huber",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Cybianthus steyermarkianus,4296bec7-fe7a-47d4-97a4-ef669e1565c9,http://n2t.net/ark:/65665/3a0312be9-5c21-4449-b949-ff7277a05b02,us 3280311,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62.15,5.26,1985-02-11,"o. huber, t. t. ahti & o. huber",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Cybianthus steyermarkianus,9e264b62-fee4-4ccc-9ff2-15c13604d3dc,http://n2t.net/ark:/65665/36a8d5b35-8da8-4980-8156-9aaffd180e5b,us 3143986,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62.13,5.13,1988-01-28,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Cybianthus steyermarkianus,ace5cff7-038a-4cd8-9704-b0f7da344eb5,http://n2t.net/ark:/65665/322598249-9f06-4818-9759-5cbc8354f8c9,us 2862680,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62,5.37,1955-02-09,j. steyermark & j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1955
Cybianthus steyermarkianus,c515274b-adab-48a3-ae67-935c69b338b3,http://n2t.net/ark:/65665/3ff8e8e8a-b548-473c-9ec1-7e3cbc41438a,us 327932,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62.15,5.26,1985-02-11,"j. j. pipoly, t. t. ahti & o. huber",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Cybianthus steyermarkianus,c9f5de6a-aaa4-4b2c-9d5b-b26aebac605c,http://n2t.net/ark:/65665/357649a2b-d0e8-4319-9c77-b2a7b2fb72f1,us 3312306,primulaceae,cybianthus,cybianthus steyermarkianus,venezuela,bolívar,-62.08,5.2,1985-02-08,"o. huber, t. t. ahti & j. j. pipoly",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Cyrillopsis micrantha,84570eb4-fdad-4a55-8850-4ff756eb3e60,http://n2t.net/ark:/65665/3ca0c7bb6-46b7-4fbe-8b14-c241aceba76c,us 3107230,ixonanthaceae,cyrillopsis,cyrillopsis micrantha,colombia,bolívar,-60.97,5.23,1987-02-19,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Cyrillopsis micrantha,b6577c27-1397-4e06-85b4-ec3705e3b34a,http://n2t.net/ark:/65665/336634a8b-3152-4f11-90ed-3bf1c586ca52,us 3107232,ixonanthaceae,cyrillopsis,cyrillopsis micrantha,venezuela,NA,-60.97,5.25,1987-02-18,o. huber & l. hernández,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Cyrillopsis micrantha,ccd675e4-2717-48f7-8dde-5089689e4e17,http://n2t.net/ark:/65665/3b35292ce-386f-472f-b210-7a1ba8857604,us 3107025,ixonanthaceae,cyrillopsis,cyrillopsis micrantha,venezuela,bolivar,-60.97,5.3,NA,l. hernández,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Cyrillopsis micrantha,eb1da5c3-fbba-4019-9372-408f769534e6,http://n2t.net/ark:/65665/38606a505-e475-46dd-b521-1aaafbea8a67,us 3107229,ixonanthaceae,cyrillopsis,cyrillopsis micrantha,venezuela,bolivar,-60.97,5.23,1987-02-19,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Daphnopsis americana,25b3460d-8166-4f6b-8689-a79667821081,http://n2t.net/ark:/65665/33d578d9b-cac4-447d-9ee9-7628065aea1b,us 3652091,thymelaeaceae,daphnopsis,daphnopsis americana,peru,madre de dios,-71.92,-11.67,1986-10-09,r. b. foster,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Daphnopsis americana,471e9c0c-c3a9-4970-b6ab-486d9d146138,http://n2t.net/ark:/65665/39555a4e5-b700-40f4-a45d-af2da84497d7,us 3284237,thymelaeaceae,daphnopsis,daphnopsis americana,ecuador,los ríos,-79.47,-1.57,1980-04-20,"l. b. holm-nielsen, j. jaramillo & e. bravo",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1980
Daphnopsis americana,5f1b2a08-2092-4d6a-bd5b-722ce1e09f07,371dc750-13e0-4bac-94fa-ccca5ecb8827,NA,thymelaeaceae,daphnopsis,daphnopsis americana,peru,NA,-69.04777,-12.53273,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Daphnopsis nevlingiana,5ef77e1c-de6a-4874-ab69-d94a73570bc2,http://n2t.net/ark:/65665/3e1ba0826-5a99-44eb-814f-5ce80eab45c2,us 2813838,thymelaeaceae,daphnopsis,daphnopsis nevlingiana,venezuela,bolívar,-64.22,4.69,1974-02-16,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Daphnopsis nevlingiana,61dcaae4-e2b7-4c20-9cf6-5abaa486ee81,http://n2t.net/ark:/65665/3a1f22e78-faea-4132-89fb-2208c652c8a8,us 2814015,thymelaeaceae,daphnopsis,daphnopsis nevlingiana,venezuela,bolívar,-64.22,4.69,1974-02-16,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Delonix regia,1dcd1883-eaa0-4bab-877f-c127c64519dc,ld:general:2001390,2001390,fabaceae,delonix,delonix regia,ecuador,guayas,-79.8975,-2.20388889,1956-01-07,erik asplund,f778ecc0-8371-49d5-9ab1-9d75f0b76fad,1956
Delonix regia,662beefa-a379-4429-9543-d46e6d75e899,192091d4-f42c-4714-b779-1c3e03f1eab5,cm350717,fabaceae,delonix,delonix regia,bolivia,santa cruz,-63.2,-17.7833333333333,NA,"nee, m.",db6c3db9-1e6d-4def-af29-33aa0339bfa9,NA
Delonix regia,e1f17ed9-5731-4d9d-b709-aca2c9b99023,e888caee-81b5-4a3f-b586-732167e9efab,430793,fabaceae,delonix,delonix regia,venezuela,sucre,-64.177501,10.46354,NA,a m torres,d7b285d4-2643-45ee-9302-b0c3d51dda5c,NA
Dendropanax umbellatus,5bdf033b-df2c-4ec8-8258-49b38cacfbd9,http://n2t.net/ark:/65665/3f1e13478-b4c5-4a97-8bbc-5b88c1e0243b,us 3397379,araliaceae,dendropanax,dendropanax umbellatus,peru,cusco,-72.6517,-11.8825,1998-02-09,"p. nuñez v., h. beltrán, w. nauray, r. colina & j. t. pereira",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Dendropanax umbellatus,67355687-d736-44bc-b68e-afd108ebd362,7f5ef5ee-0ff3-4f23-848e-5e50a494f28a,NA,araliaceae,dendropanax,dendropanax umbellatus,ecuador,prov. napo,-77.66666667,-1.091667,NA,grady l. webster,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Dendropanax umbellatus,889b4cbc-a015-4dde-8b73-d7c663643ad3,35bf55fa-f4ae-4683-acec-c306fb380a26,153111,araliaceae,dendropanax,dendropanax umbellatus,ecuador,los ríos prov.,-79.756,-1.438,NA,e. schupp,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Dendropanax umbellatus,9824bb42-9d84-4925-a366-175047340db0,498a4d4b-0ca9-48ea-8c7a-1d73221af67c,104415,araliaceae,dendropanax,dendropanax umbellatus,peru,loreto,-76.1082,-5.8842,NA,t. b. croat,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Dendrothrix multiglandulosa,7efce10c-8abf-47ca-95c9-0f9f5de26a22,http://n2t.net/ark:/65665/305de0ae6-145e-47e7-a5be-140b5698893c,us 2620736,euphorbiaceae,dendrothrix,dendrothrix multiglandulosa,venezuela,amazonas,-67.4445,5.06051,1948-12-15,b. maguire & l. politi,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1948
Diacidia ferruginea,558962b4-1e9a-4fbc-b6f2-724cb214f02e,http://n2t.net/ark:/65665/3ee16d57f-ecc0-410b-b199-9a1fd20d1cbe,us 3017243,malpighiaceae,diacidia,diacidia ferruginea,venezuela,amazonas,-65.58,4.52,1979-10-03,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1979
Diacidia steyermarkii,3de2e599-2473-4478-9718-6e84cef55e26,http://n2t.net/ark:/65665/3b88a2845-b6d0-412f-801c-9d134b4d6a82,us 2814054,malpighiaceae,diacidia,diacidia steyermarkii,venezuela,bolivar,-64.2222,4.6944,1974-02-16,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Diacidia steyermarkii,8d7a8b73-6189-4db3-8d25-f883e7a97c7c,http://n2t.net/ark:/65665/3da52aaf4-3508-4cee-af46-5a6ed1c6fa94,us 3331246,malpighiaceae,diacidia,diacidia steyermarkii,venezuela,bolivar,-64.53,4.8,1989-11-20,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Dicymbe neblinensis,26845e24-d81b-423c-93f4-67f1d64e1335,http://n2t.net/ark:/65665/3b3c1baa2-fb10-4827-a7da-19056ac52983,us 2267459,fabaceae,dicymbe,dicymbe neblinensis,venezuela,amazonas,-65.9617,1.03563,1958-01-01,"b. maguire, j. j. wurdack & c. k. maguire",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1958
Dicymbe neblinensis,f1f8a4d1-d486-4beb-b784-d04a7cea153f,http://n2t.net/ark:/65665/379b74298-9c88-4b48-9129-8e72c2c1fee3,us 2450163,fabaceae,dicymbe,dicymbe neblinensis,venezuela,amazonas,-65.9617,1.03563,1958-01-01,"b. maguire, j. j. wurdack & c. k. maguire",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1958
Dicymbe praeruptorum,4154b0a2-e283-45c3-aa05-418eee204777,http://n2t.net/ark:/65665/309c603a7-b2a9-46d4-afa5-8ea67df97cda,us 3266042,fabaceae,dicymbe,dicymbe praeruptorum,venezuela,bolivar,-63.6667,5.81667,1990-02-11,b. m. boom,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1990
Dicymbe yutajensis,42cca1cc-126e-49f2-9e73-08dcdc88b88e,http://n2t.net/ark:/65665/3e7fae990-d29a-4ed9-b2cb-3dfd0ccf4611,us 2168949,fabaceae,dicymbe,dicymbe yutajensis,venezuela,amazonas,-66.0931,5.74979,1953-02-23,b. maguire & c. k. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Dimorphandra dissimilis,28c0610a-db29-4820-9c5b-e1f38c645b07,http://n2t.net/ark:/65665/367a65001-0b40-4e02-9dbc-ba5297ff2528,us 2253665,fabaceae,dimorphandra,dimorphandra dissimilis,venezuela,bolivar,-62.1813,5.12493,1955-03-14,j. steyermark & j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1955
Dracaena fragrans,dac0cb33-d8cc-42b2-8550-efab30bb4264,http://n2t.net/ark:/65665/3a7f62a2b-40a2-45c2-be99-927c470818fe,us 3596914,asparagaceae,dracaena,dracaena fragrans,bolivia,beni,-67.5,-14.5,1989-06-30,d. e. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Drypetes brownii,acc1e429-0e5f-481f-b99e-01e93ac2f7e9,http://n2t.net/ark:/65665/34e025933-d0a0-47ba-9367-e10efb894ada,us 3477746,putranjivaceae,drypetes,drypetes brownii,ecuador,esmeraldas,-79.73,0.35,1995-05-04,j. l. clark & c. watt,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Drypetes brownii,e63e7423-2519-48f6-a4c2-b33169bf9753,http://n2t.net/ark:/65665/31ad17389-2562-4215-aaaf-a90deed5c7eb,us 3477747,putranjivaceae,drypetes,drypetes brownii,ecuador,esmeraldas,-79.73,0.35,1995-05-06,j. l. clark & c. watt,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Drypetes gentryi,2205b196-756b-4c58-bba5-a6de1a124ad8,6ac8421b-653c-437f-a714-50cdd9876180,NA,putranjivaceae,drypetes,drypetes gentryi,peru,NA,-69.29602,-12.83855,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Drypetes gentryi,b3cd1fa9-99fb-43da-a3d4-aeb7e407c32b,8a968d2a-40a2-4725-aa14-2f3ad8428f1d,NA,putranjivaceae,drypetes,drypetes gentryi,peru,NA,-70.09321,-12.56056,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Duguetia riberensis,d9006309-bb97-46f9-a6fb-616df0c4eae7,http://n2t.net/ark:/65665/3a65d499f-e4d3-4d0a-9762-5128ab0e61a4,us 1800959,annonaceae,duguetia,duguetia riberensis,venezuela,bolívar,-66.17,7.64,1940-06-12,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1940
Dulacia tepuiensis,37943f7d-ba12-4efb-8094-09c7e17b6950,http://n2t.net/ark:/65665/3e0e4fd94-e57b-4639-ac9b-71bd86fb2d8a,us 1877555,olacaceae,dulacia,dulacia tepuiensis,venezuela,amazonas,-65.55,3.16,1942-05-18,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1942
Dulacia tepuiensis,632e9871-404d-4155-8ddb-4b4b0e5be8a4,http://n2t.net/ark:/65665/3f6aa12b9-8633-403f-bd05-19643cc397f2,us 2486694,olacaceae,dulacia,dulacia tepuiensis,venezuela,bolívar,-63.3,4.76,1961-12-27,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1961
Duroia strigosa,81cc8b49-5f72-4831-9cc6-cbad798950db,http://n2t.net/ark:/65665/3e0203617-7482-489f-bdac-3794c29c01b2,us 2435789,rubiaceae,duroia,duroia strigosa,venezuela,bolivar,-61.9124,6.30398,1962-09-09,"b. maguire, j. steyermark & c. k. maguire",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1962
Ecclinusa orinocoensis,812e8bcc-5696-45a7-88a5-8d8c0d600558,http://n2t.net/ark:/65665/3c34f93b6-d164-4670-b0ce-61834954bb70,us 3107467,sapotaceae,ecclinusa,ecclinusa orinocoensis,venezuela,amazonas,-66.86,3.63,1978-12-10,o. huber & s. s. tillett,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1978
Ecclinusa orinocoensis,85b8ce9f-655a-4618-ae47-fa4a9c8b723d,http://n2t.net/ark:/65665/3bf2f7b9b-b07f-445f-9902-925bc4519804,us 3107470,sapotaceae,ecclinusa,ecclinusa orinocoensis,venezuela,amazonas,-66.83,3.66,1978-05-25,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1978
Elaeagnus angustifolia,55804306-fdf9-4637-82c5-0f34bec17917,http://arctos.database.museum/guid/utep:herb:75793?seid=3244650,utep:herb:75793,elaeagnaceae,elaeagnus,elaeagnus angustifolia,argentina,catamarca,-67.4586944444,-26.1054444444,NA,collector(s): lazaro juan novara,e36691ec-c4f8-4bec-b331-b48ffa82ff49,NA
Elaeagnus angustifolia,9f5accaf-2692-411f-a3e9-d97a97cc332c,bra:ufrgs:icn:194730,194730,elaeagnaceae,elaeagnus,elaeagnus angustifolia,argentina,buenos aires,-58.1511,-37.432,1943-10-14,"hunziker, at",f8866892-56a0-4f46-9583-6719d42d81de,1943
Elaeagnus angustifolia,eeecf5a0-ffbe-431f-af1d-a48d966675c5,http://arctos.database.museum/guid/utep:herb:75880?seid=3244668,utep:herb:75880,elaeagnaceae,elaeagnus,elaeagnus angustifolia,argentina,catamarca,-67.4066388889,-26.05925,NA,collector(s): lazaro juan novara,e36691ec-c4f8-4bec-b331-b48ffa82ff49,NA
Elaeis guineensis,dcd3a4f0-f1ab-47d6-8bfb-1133563742c6,9c64d094-464c-439f-8e53-1f8b993e476b,149380,arecaceae,elaeis,elaeis guineensis,ecuador,los ríos prov.,-79.756,-1.438,NA,j. b. watson,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Elaeis guineensis,de2927c5-d3eb-4724-bdc7-e866133b95ad,44f60bfa-6956-4ed6-9fab-a9715cf844a2,148829,arecaceae,elaeis,elaeis guineensis,ecuador,los ríos prov.,-79.756,-1.438,NA,j. b. watson,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Elaeoluma nuda,14c4742c-65ff-4d72-a6e3-c864c10aa816,http://n2t.net/ark:/65665/3fb81310a-a1de-4620-bba4-75d9c90c6df8,us 3311171,sapotaceae,elaeoluma,elaeoluma nuda,venezuela,trujillo,-70.2042,9.2467,1995-07-01,n. l. cuello,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Elaeoluma nuda,78e1c6a9-a98f-4f8c-b35f-6a615d512fc8,http://n2t.net/ark:/65665/3aa577c52-c466-4b60-818a-a3399cb20ea7,us 3389307,sapotaceae,elaeoluma,elaeoluma nuda,venezuela,trujillo,-70.2261,9.2519,2000-03-09,"n. l. cuello, a. licata & j. farreras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2000
Elaeoluma nuda,7c34849d-ad32-4c09-877c-2b25c404bfad,http://n2t.net/ark:/65665/3204b73c7-436a-412a-a2a9-1c8810929cdf,us 3311172,sapotaceae,elaeoluma,elaeoluma nuda,venezuela,trujillo,-70.2092,9.2456,1995-06-24,"n. l. cuello, a. licata, j. farreras, c. oráa, b. milano & o. mata",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Elaeoluma nuda,f1bd03b1-d091-4379-8b18-ec86fa699356,http://n2t.net/ark:/65665/39f20e8bc-ff37-49ab-bc08-8604293f4d2f,us 3205445,sapotaceae,elaeoluma,elaeoluma nuda,venezuela,amazonas,-66.15,5.68,1987-03-12,b. k. holst & r. l. liesner,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Elaeoluma nuda,fc65c66e-6706-4e53-a26a-665ee67ef566,http://n2t.net/ark:/65665/378028261-3d82-4657-a92e-dee3ebee52c9,us 2813848,sapotaceae,elaeoluma,elaeoluma nuda,venezuela,bolívar,-64.56,4.81,1974-02-22,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Emmotum celiae,0e19a651-12a5-4fa1-b0c7-326c0e806ef7,http://n2t.net/ark:/65665/356ec7d4d-cbe3-451d-afbe-fff626b63ead,us 2819521,icacinaceae,emmotum,emmotum celiae,venezuela,amazonas,-66.6,5.85,1953-03-02,b. maguire & c. k. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Emmotum celiae,130239b7-d4c9-4a01-9b27-4bec5cc006fd,http://n2t.net/ark:/65665/3cc016912-2d35-4c87-af69-cef04c4cba2d,us 3205441,icacinaceae,emmotum,emmotum celiae,venezuela,amazonas,-66.12,5.7,1987-02-28,r. l. liesner & b. k. holst,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Emmotum celiae,3d5a5865-6e21-4449-80f8-aae18cbc1432,http://n2t.net/ark:/65665/3292c9be7-ab4d-4bc0-9973-2f93b8922ca2,us 2819687,icacinaceae,emmotum,emmotum celiae,venezuela,amazonas,-66.074,5.69621,1953-02-21,b. maguire & c. k. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Emmotum celiae,464cf44a-7534-4fad-b77b-4798e23b970b,http://n2t.net/ark:/65665/3e24ec0d6-176b-4e02-9452-b3568698a6af,us 2819594,icacinaceae,emmotum,emmotum celiae,venezuela,amazonas,-65.83,4.41,1951-02-07,r. s. cowan & j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1951
Endlicheria sericea,057e2a26-b1e8-4830-bc09-8ea3a60bb287,http://n2t.net/ark:/65665/30c0d6c97-f58e-4e0e-b5ac-40515790d41c,us 3632082,lauraceae,endlicheria,endlicheria sericea,ecuador,pastaza,-76.92,-1.25,1989-03-01,v. zak,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Endlicheria sericea,12adbb45-9d9c-455b-94e8-6d9245f658f8,ce069690-3041-45b0-bfea-75f880e054b7,NA,lauraceae,endlicheria,endlicheria sericea,peru,NA,-69.5249,-12.9318,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Endlicheria sericea,2da81799-60de-49b9-bb98-356272a58c95,http://n2t.net/ark:/65665/39539a962-6da6-45e0-9966-0ed445f83b9b,NA,lauraceae,endlicheria,endlicheria sericea,peru,cusco,-72.9027,-11.7061,1998-10-02,"p. nuñez v., r. de la colina, w. nauray & l. acurio",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Endlicheria sericea,3619a908-995b-4d57-88ce-43d057eeef85,f4ed11e3-7a03-4056-8627-517fa5c43aae,chsc086885,lauraceae,endlicheria,endlicheria sericea,ecuador,pastaza,-76.95,-1.666667,NA,severo espinoza; tiro coba,71bf994a-3af5-484d-983b-b146aa1512d1,NA
